time,open,high,low,close,volume
2026-02-27 23:30:00,6868.850000,6870.850000,6868.350000,6868.850000,127
2026-02-27 23:35:00,6868.550000,6870.050000,6867.050000,6867.850000,103
2026-02-27 23:40:00,6868.050000,6869.100000,6867.800000,6868.050000,70
2026-02-27 23:45:00,6867.850000,6867.850000,6862.800000,6864.550000,96
2026-02-27 23:50:00,6864.050000,6865.550000,6863.350000,6864.850000,80
2026-02-27 23:55:00,6864.550000,6865.850000,6863.350000,6865.850000,70
2026-03-02 01:00:00,6821.550000,6821.550000,6802.550000,6810.250000,855
2026-03-02 01:05:00,6810.150000,6823.550000,6810.050000,6820.650000,814
2026-03-02 01:10:00,6820.550000,6828.350000,6817.850000,6819.250000,729
2026-03-02 01:15:00,6819.050000,6821.350000,6813.850000,6816.550000,552
2026-03-02 01:20:00,6816.650000,6821.150000,6814.350000,6816.050000,421
2026-03-02 01:25:00,6815.850000,6818.350000,6811.250000,6813.750000,472
2026-03-02 01:30:00,6813.850000,6815.250000,6809.150000,6809.650000,519
2026-03-02 01:35:00,6809.850000,6812.350000,6805.350000,6812.250000,528
2026-03-02 01:40:00,6812.150000,6815.550000,6810.350000,6814.650000,526
2026-03-02 01:45:00,6815.250000,6817.050000,6810.550000,6812.550000,518
2026-03-02 01:50:00,6812.350000,6813.350000,6806.150000,6806.350000,457
2026-03-02 01:55:00,6806.550000,6808.350000,6804.850000,6807.250000,465
2026-03-02 02:00:00,6807.150000,6811.850000,6802.050000,6806.650000,716
2026-03-02 02:05:00,6806.550000,6812.550000,6804.350000,6810.850000,585
2026-03-02 02:10:00,6811.250000,6815.150000,6809.650000,6809.750000,502
2026-03-02 02:15:00,6809.650000,6809.850000,6802.350000,6805.350000,576
2026-03-02 02:20:00,6805.250000,6809.850000,6803.850000,6808.850000,412
2026-03-02 02:25:00,6809.150000,6809.350000,6800.150000,6804.350000,497
2026-03-02 02:30:00,6804.550000,6806.150000,6799.850000,6803.050000,465
2026-03-02 02:35:00,6803.150000,6806.350000,6801.050000,6805.150000,431
2026-03-02 02:40:00,6805.250000,6810.350000,6805.250000,6809.850000,342
2026-03-02 02:45:00,6810.150000,6814.350000,6810.150000,6813.150000,377
2026-03-02 02:50:00,6813.550000,6817.150000,6813.150000,6816.850000,359
2026-03-02 02:55:00,6817.150000,6821.650000,6815.850000,6819.850000,254
2026-03-02 03:00:00,6820.150000,6824.750000,6819.650000,6823.650000,559
2026-03-02 03:05:00,6823.550000,6836.150000,6823.250000,6835.150000,551
2026-03-02 03:10:00,6835.850000,6847.150000,6835.750000,6842.050000,797
2026-03-02 03:15:00,6842.550000,6842.850000,6838.850000,6840.550000,626
2026-03-02 03:20:00,6840.350000,6841.350000,6836.350000,6837.150000,494
2026-03-02 03:25:00,6836.850000,6841.150000,6835.650000,6840.150000,530
2026-03-02 03:30:00,6840.350000,6846.250000,6838.650000,6844.150000,717
2026-03-02 03:35:00,6844.350000,6847.350000,6841.850000,6845.350000,584
2026-03-02 03:40:00,6845.550000,6846.850000,6842.250000,6842.550000,499
2026-03-02 03:45:00,6842.650000,6843.650000,6838.650000,6839.350000,468
2026-03-02 03:50:00,6839.250000,6841.850000,6838.850000,6839.350000,375
