timestamp,level,price_touch,harm_value,accel_hz,wyckoff_ratio,outcome,future_delta,lookahead_used
2017-12-01 20:00:00,34,1282.33,1276.85504,-11.995,15874.3961,HIT/DEFESA,-2.52,5
2017-12-01 20:00:00,134,1282.33,1275.72386,-11.995,15874.3961,HIT/DEFESA,-2.52,5
2017-12-01 21:00:00,34,1280.64,1277.07133,-23.4488,13205.8824,HIT/DEFESA,-4.62,5
2017-12-01 21:00:00,134,1280.64,1275.79669,-23.4488,13205.8824,HIT/DEFESA,-4.62,5
2017-12-01 23:00:00,34,1280.64,1277.55857,-13.1791,193916.6667,HIT/DEFESA,-5.17,5
2017-12-01 23:00:00,134,1280.64,1275.9638,-13.1791,193916.6667,HIT/DEFESA,-5.17,5
2017-12-02 00:00:00,34,1279.87,1277.69066,-6.0126,10258.9744,HIT/DEFESA,-5.37,5
2017-12-02 00:00:00,134,1279.87,1276.02167,-6.0126,10258.9744,HIT/DEFESA,-5.37,5
2017-12-02 01:00:00,34,1279.81,1277.81176,-19.6517,1888.7324,HIT/DEFESA,-5.35,5
2017-12-02 01:00:00,134,1279.81,1276.07779,-19.6517,1888.7324,HIT/DEFESA,-5.35,5
2017-12-04 00:00:00,34,1276.02,1277.70938,-36.0757,79743.5897,HIT/DEFESA,-1.53,5
2017-12-04 00:00:00,134,1276.02,1276.07693,-36.0757,79743.5897,HIT/DEFESA,-1.53,5
2017-12-04 01:00:00,34,1275.63,1277.59055,-33.1284,9916.6667,HIT/DEFESA,-1.1,5
2017-12-04 01:00:00,134,1275.63,1276.07031,-33.1284,9916.6667,HIT/DEFESA,-1.1,5
2017-12-04 02:00:00,34,1275.47,1277.46938,-33.9113,108875.0,HIT/DEFESA,-0.57,5
2017-12-04 02:00:00,134,1275.47,1276.06142,-33.9113,108875.0,HIT/DEFESA,-0.57,5
2017-12-04 03:00:00,34,1274.5,1277.2997,-11.912,14156.25,HIT/DEFESA,-0.65,5
2017-12-04 03:00:00,134,1274.5,1276.03829,-11.912,14156.25,HIT/DEFESA,-0.65,5
2017-12-04 05:00:00,34,1274.49,1276.98615,-7.6834,199750.0,HIT/DEFESA,-0.58,5
2017-12-04 05:00:00,134,1274.49,1275.99231,-7.6834,199750.0,HIT/DEFESA,-0.58,5
2017-12-04 08:00:00,34,1273.85,1276.56978,-5.0216,23914.2857,HIT/DEFESA,-0.32,5
2017-12-04 08:00:00,134,1273.85,1275.92361,-5.0216,23914.2857,HIT/DEFESA,-0.32,5
2017-12-04 14:00:00,34,1273.64,1275.74338,3.2202,288181.8182,HIT/DEFESA,1.02,5
2017-12-04 14:00:00,134,1273.64,1275.7434,3.2202,288181.8182,HIT/DEFESA,1.02,5
2017-12-04 15:00:00,34,1275.19,1275.71176,12.8774,29759.7403,HIT/DEFESA,0.09,5
2017-12-04 15:00:00,134,1275.19,1275.7352,12.8774,29759.7403,HIT/DEFESA,0.09,5
2017-12-04 16:00:00,34,1275.24,1275.6848,13.4272,681285.7143,HIT/DEFESA,1.07,5
2017-12-04 16:00:00,134,1275.24,1275.72787,13.4272,681285.7143,HIT/DEFESA,1.07,5
2017-12-04 17:00:00,34,1274.02,1275.58967,2.9836,25991.8033,HIT/DEFESA,1.26,5
2017-12-04 17:00:00,134,1274.02,1275.70256,2.9836,25991.8033,HIT/DEFESA,1.26,5
2017-12-04 20:00:00,34,1275.28,1275.41827,9.89,30114.7541,HIT/DEFESA,1.04,5
2017-12-04 20:00:00,134,1275.28,1275.65014,9.89,30114.7541,HIT/DEFESA,1.04,5
2017-12-04 22:00:00,34,1275.28,1275.45841,4.864,13326.9231,HIT/DEFESA,0.56,5
2017-12-04 22:00:00,134,1275.28,1275.65428,4.864,13326.9231,HIT/DEFESA,0.56,5
2017-12-05 00:00:00,34,1276.02,1275.53639,-2.2722,567992.3077,HIT/DEFESA,-1.69,5
2017-12-05 00:00:00,134,1276.02,1275.66927,-2.2722,567992.3077,HIT/DEFESA,-1.69,5
2017-12-05 02:00:00,34,1275.96,1275.60281,-2.7423,34594.5946,HIT/DEFESA,-0.48,5
2017-12-05 02:00:00,134,1275.96,1275.68308,-2.7423,34594.5946,HIT/DEFESA,-0.48,5
2017-12-05 03:00:00,34,1275.84,1275.61637,-1.4106,65538.4615,HIT/DEFESA,-0.28,5
2017-12-05 03:00:00,134,1275.84,1275.6854,-1.4106,65538.4615,HIT/DEFESA,-0.28,5
2017-12-05 06:00:00,34,1275.85,1275.54434,0.0784,7437.9085,HIT/DEFESA,0.08,5
2017-12-05 06:00:00,134,1275.85,1275.66252,0.0784,7437.9085,HIT/DEFESA,0.08,5
2017-12-05 07:00:00,34,1275.48,1275.54066,1.4114,28973.6842,HIT/DEFESA,0.32,5
2017-12-05 07:00:00,134,1275.48,1275.65981,1.4114,28973.6842,HIT/DEFESA,0.32,5
2017-12-05 09:00:00,34,1275.37,1275.53195,-3.7622,89052.6316,HIT/DEFESA,-1.51,5
2017-12-05 09:00:00,134,1275.37,1275.65406,-3.7622,89052.6316,HIT/DEFESA,-1.51,5
