symbol,tf,status,validation,n_trades,hr_134,hr_target,hr_ic_95,hr_ic_str,mach_backtest,mach_limit,skip,skip_reasons,slip_backtest_pts,slip_executed_pts,slip_ratio_vs_bt,slip_alert_5x,fill_total,fill_partial,fill_rate_pct,retcode_done,retcode_requote,retcode_reject,retcode_error_rate_pct,latency_ms_avg,latency_ms_p95,cycle_wall_ms,ts,checksum,session
AUDJPY,M5,EXECUTE,VALIDATED,244,93.8,90.0,"[90.0429, 96.1993]","[90.0429%, 96.1993%]",0.83,1.35,False,[],0.5,1.197,2.39,False,29,0,100.0,28,2,1,9.68,86.53,217.64,0.0,2026-03-20T23:39:15.002055+00:00,89fcd25252514f22bc7c050441b9e35dd4432e90ca52d4faf4068579ac63f7f6,1
