symbol,tf,status,validation,n_trades,hr_134,hr_target,hr_ic_95,hr_ic_str,mach_backtest,mach_limit,skip,skip_reasons,slip_backtest_pts,slip_executed_pts,slip_ratio_vs_bt,slip_alert_5x,fill_total,fill_partial,fill_rate_pct,retcode_done,retcode_requote,retcode_reject,retcode_error_rate_pct,latency_ms_avg,latency_ms_p95,cycle_wall_ms,ts,checksum,session
AUDJPY,M15,EXECUTE,VALIDATED,41,97.9,90.0,"[87.9267, 99.666]","[87.9267%, 99.6660%]",0.78,1.35,False,[],0.5,0.9,1.8,False,18,2,88.89,18,1,0,5.26,81.99,255.39,0.0,2026-03-20T23:39:15.003029+00:00,e5f9faf969d9d6b56e451bd037dab7572b8d6e0d98e61187f229d97540dfa3a5,1
