time,open,high,low,close,volume
1993-05-12 00:00:00,1.537000,1.544500,1.529000,1.533800,2781
1993-05-13 00:00:00,1.532800,1.536000,1.518000,1.522500,2571
1993-05-14 00:00:00,1.522800,1.541500,1.520000,1.538700,2711
1993-05-17 00:00:00,1.536500,1.546000,1.530900,1.535500,2921
1993-05-18 00:00:00,1.535000,1.538000,1.523700,1.536500,2711
1993-05-19 00:00:00,1.535000,1.548200,1.532800,1.543200,2261
1993-05-20 00:00:00,1.542500,1.560300,1.538300,1.556500,3001
1993-05-21 00:00:00,1.554800,1.559200,1.539000,1.542500,2811
1993-05-24 00:00:00,1.540000,1.545000,1.528900,1.536500,2871
1993-05-25 00:00:00,1.538500,1.547000,1.534500,1.542000,2151
1993-05-26 00:00:00,1.542000,1.550500,1.541000,1.547200,1381
1993-05-27 00:00:00,1.545300,1.565000,1.542500,1.562000,2831
1993-05-28 00:00:00,1.561000,1.568000,1.553500,1.560700,2871
1993-05-31 00:00:00,1.560500,1.563000,1.556000,1.561000,1351
1993-06-01 00:00:00,1.561300,1.567000,1.546000,1.555500,3621
1993-06-02 00:00:00,1.554400,1.556000,1.536400,1.540000,2481
1993-06-03 00:00:00,1.540300,1.550100,1.537000,1.550100,1641
1993-06-04 00:00:00,1.549000,1.550500,1.506000,1.508500,4851
1993-06-07 00:00:00,1.506300,1.526800,1.506000,1.526800,2111
1993-06-08 00:00:00,1.525300,1.526500,1.513500,1.520500,2121
1993-06-09 00:00:00,1.519500,1.527000,1.506900,1.515200,3591
1993-06-10 00:00:00,1.513700,1.532500,1.507000,1.530500,3421
1993-06-11 00:00:00,1.529300,1.540500,1.518500,1.521500,3621
1993-06-14 00:00:00,1.519000,1.533000,1.519000,1.528500,1851
1993-06-15 00:00:00,1.527500,1.535500,1.514000,1.516500,3201
1993-06-16 00:00:00,1.515500,1.520000,1.498000,1.506200,3471
1993-06-17 00:00:00,1.505500,1.518700,1.498500,1.514000,3191
1993-06-18 00:00:00,1.514200,1.517000,1.492000,1.497500,3331
1993-06-21 00:00:00,1.494000,1.498000,1.479900,1.488500,3071
1993-06-22 00:00:00,1.488300,1.490500,1.474000,1.477800,2251
1993-06-23 00:00:00,1.478000,1.481000,1.467000,1.473500,2351
1993-06-24 00:00:00,1.472000,1.476100,1.463700,1.469000,2181
1993-06-25 00:00:00,1.468300,1.483500,1.467000,1.476200,2511
1993-06-28 00:00:00,1.478500,1.497500,1.475000,1.495900,2761
1993-06-29 00:00:00,1.495400,1.515500,1.489400,1.512300,3531
1993-06-30 00:00:00,1.512000,1.513500,1.488500,1.490800,2881
1993-07-01 00:00:00,1.489800,1.517500,1.486700,1.515000,3641
1993-07-02 00:00:00,1.515000,1.525500,1.505500,1.507000,3201
1993-07-05 00:00:00,1.508000,1.514500,1.504500,1.510500,1751
1993-07-06 00:00:00,1.509500,1.513000,1.501500,1.504000,1751
1993-07-07 00:00:00,1.503000,1.507700,1.490000,1.495500,2791
1993-07-08 00:00:00,1.494200,1.499500,1.489000,1.497000,1821
1993-07-09 00:00:00,1.495000,1.499000,1.476500,1.480000,3001
1993-07-12 00:00:00,1.484000,1.487500,1.472000,1.479000,2601
1993-07-13 00:00:00,1.478000,1.499500,1.473500,1.497000,3301
1993-07-14 00:00:00,1.497800,1.505200,1.488500,1.502500,2871
1993-07-15 00:00:00,1.502500,1.503500,1.484500,1.489000,2451
1993-07-16 00:00:00,1.490500,1.491500,1.474000,1.486000,3051
1993-07-19 00:00:00,1.484500,1.501800,1.483000,1.499500,2261
1993-07-20 00:00:00,1.497500,1.514000,1.495500,1.512200,2231
1993-07-21 00:00:00,1.510500,1.522000,1.507500,1.516000,2351
1993-07-22 00:00:00,1.515100,1.517300,1.502000,1.514000,2951
1993-07-23 00:00:00,1.510000,1.513000,1.491500,1.503500,3651
1993-07-26 00:00:00,1.504000,1.505800,1.494000,1.501500,2111
1993-07-27 00:00:00,1.501200,1.502200,1.486800,1.489800,1941
1993-07-28 00:00:00,1.488000,1.497500,1.484500,1.496000,1801
1993-07-29 00:00:00,1.495000,1.501500,1.480000,1.480000,2801
1993-07-30 00:00:00,1.481200,1.489000,1.475000,1.481500,2771
1993-08-02 00:00:00,1.479000,1.509000,1.475900,1.501300,4391
1993-08-03 00:00:00,1.501200,1.509500,1.494000,1.500000,2981
1993-08-04 00:00:00,1.500000,1.505500,1.497500,1.501000,1501
1993-08-05 00:00:00,1.501600,1.504700,1.489500,1.496400,2521
1993-08-06 00:00:00,1.495800,1.499500,1.485000,1.497900,2691
1993-08-09 00:00:00,1.497000,1.499000,1.489000,1.491000,1401
1993-08-10 00:00:00,1.490800,1.491800,1.465000,1.466800,2961
1993-08-11 00:00:00,1.466800,1.479500,1.466800,1.472500,1971
1993-08-12 00:00:00,1.471500,1.478200,1.456400,1.465000,3711
1993-08-13 00:00:00,1.465000,1.470500,1.455000,1.459000,2501
1993-08-16 00:00:00,1.460000,1.494000,1.459500,1.491000,3801
1993-08-17 00:00:00,1.488500,1.497000,1.484400,1.488000,2471
1993-08-18 00:00:00,1.488200,1.518300,1.484500,1.515000,4081
1993-08-19 00:00:00,1.514700,1.521500,1.500000,1.504500,3281
1993-08-20 00:00:00,1.504500,1.518000,1.498500,1.515000,2851
1993-08-23 00:00:00,1.514500,1.519000,1.500000,1.505000,2851
1993-08-24 00:00:00,1.505000,1.506000,1.492000,1.498500,2151
1993-08-25 00:00:00,1.497800,1.499500,1.478000,1.482000,2721
1993-08-26 00:00:00,1.481500,1.516300,1.480500,1.509000,4411
1993-08-27 00:00:00,1.509000,1.515500,1.495900,1.503000,3321
1993-08-30 00:00:00,1.503800,1.504500,1.486500,1.493700,2591
1993-08-31 00:00:00,1.492000,1.501500,1.484700,1.491200,3281
1993-09-01 00:00:00,1.490500,1.509000,1.485500,1.503500,3401
1993-09-02 00:00:00,1.501500,1.508200,1.492500,1.503700,2921
1993-09-03 00:00:00,1.502200,1.532300,1.498500,1.530000,3981
1993-09-06 00:00:00,1.529000,1.538000,1.525500,1.526800,2281
1993-09-07 00:00:00,1.526300,1.546500,1.523800,1.538800,3291
1993-09-08 00:00:00,1.537800,1.546000,1.531000,1.541800,2601
1993-09-09 00:00:00,1.542000,1.558000,1.536500,1.548800,3621
1993-09-10 00:00:00,1.548500,1.557500,1.542100,1.552500,2681
1993-09-13 00:00:00,1.548500,1.558000,1.540500,1.545000,3151
1993-09-14 00:00:00,1.545500,1.550000,1.536900,1.544500,2521
1993-09-15 00:00:00,1.542000,1.557000,1.537000,1.548500,3351
1993-09-16 00:00:00,1.548500,1.552000,1.527500,1.531000,3151
1993-09-17 00:00:00,1.531000,1.538000,1.524000,1.532000,2701
1993-09-20 00:00:00,1.530000,1.536000,1.525500,1.533800,1721
