time,open,high,low,close,volume
2026-02-27 23:28:00,93.802000,93.808000,93.802000,93.807000,23
2026-02-27 23:29:00,93.807000,93.812000,93.796000,93.807000,41
2026-02-27 23:30:00,93.807000,93.807000,93.774000,93.778000,37
2026-02-27 23:31:00,93.775000,93.788000,93.770000,93.770000,51
2026-02-27 23:32:00,93.760000,93.762000,93.742000,93.742000,54
2026-02-27 23:33:00,93.743000,93.749000,93.718000,93.746000,42
2026-02-27 23:34:00,93.746000,93.787000,93.739000,93.750000,50
2026-02-27 23:35:00,93.752000,93.776000,93.745000,93.756000,66
2026-02-27 23:36:00,93.755000,93.757000,93.712000,93.722000,61
2026-02-27 23:37:00,93.722000,93.804000,93.711000,93.793000,91
2026-02-27 23:38:00,93.793000,93.795000,93.753000,93.772000,89
2026-02-27 23:39:00,93.773000,93.838000,93.769000,93.830000,90
2026-02-27 23:40:00,93.830000,93.845000,93.793000,93.831000,108
2026-02-27 23:41:00,93.831000,93.850000,93.776000,93.791000,72
2026-02-27 23:42:00,93.791000,93.820000,93.752000,93.757000,68
2026-02-27 23:43:00,93.753000,93.838000,93.753000,93.786000,109
2026-02-27 23:44:00,93.784000,93.795000,93.738000,93.757000,88
2026-02-27 23:45:00,93.740000,93.746000,93.616000,93.743000,188
2026-02-27 23:46:00,93.751000,93.754000,93.720000,93.741000,64
2026-02-27 23:47:00,93.740000,93.780000,93.724000,93.774000,67
2026-02-27 23:48:00,93.780000,93.788000,93.752000,93.769000,59
2026-02-27 23:49:00,93.769000,93.788000,93.759000,93.777000,70
2026-02-27 23:50:00,93.778000,93.791000,93.694000,93.738000,73
2026-02-27 23:51:00,93.738000,93.749000,93.682000,93.708000,91
2026-02-27 23:52:00,93.707000,93.712000,93.691000,93.705000,34
2026-02-27 23:53:00,93.705000,93.772000,93.700000,93.703000,61
2026-02-27 23:54:00,93.695000,93.734000,93.689000,93.725000,33
2026-02-27 23:55:00,93.717000,93.720000,93.645000,93.697000,57
2026-02-27 23:56:00,93.698000,93.719000,93.654000,93.693000,46
2026-02-27 23:57:00,93.694000,93.728000,93.683000,93.707000,50
2026-02-27 23:58:00,93.700000,93.736000,93.677000,93.695000,52
2026-02-27 23:59:00,93.738000,93.758000,93.578000,93.668000,43
2026-03-02 01:00:00,95.417000,96.334000,94.597000,94.679000,259
2026-03-02 01:01:00,94.990000,95.550000,94.242000,94.824000,310
2026-03-02 01:02:00,94.832000,95.198000,94.578000,95.042000,277
2026-03-02 01:03:00,95.041000,95.764000,95.014000,95.495000,295
2026-03-02 01:04:00,95.495000,95.684000,95.455000,95.584000,250
2026-03-02 01:05:00,95.583000,95.610000,95.195000,95.533000,308
2026-03-02 01:06:00,95.555000,95.590000,94.634000,94.683000,322
2026-03-02 01:07:00,94.674000,94.720000,93.926000,94.200000,268
2026-03-02 01:08:00,94.186000,94.751000,94.176000,94.726000,263
2026-03-02 01:09:00,94.726000,95.252000,94.694000,95.227000,258
2026-03-02 01:10:00,95.230000,95.268000,95.131000,95.148000,177
2026-03-02 01:11:00,95.148000,95.148000,94.716000,94.779000,261
2026-03-02 01:12:00,94.783000,95.202000,94.709000,95.179000,273
2026-03-02 01:13:00,95.178000,95.190000,94.708000,95.002000,234
2026-03-02 01:14:00,95.004000,95.025000,94.820000,94.929000,232
2026-03-02 01:15:00,94.929000,95.050000,94.865000,94.961000,180
2026-03-02 01:16:00,94.964000,95.102000,94.955000,95.007000,136
2026-03-02 01:17:00,95.004000,95.160000,94.989000,95.085000,150
2026-03-02 01:18:00,95.085000,95.414000,95.085000,95.190000,188
2026-03-02 01:19:00,95.163000,95.199000,95.064000,95.066000,159
2026-03-02 01:20:00,95.065000,95.173000,94.972000,95.073000,196
2026-03-02 01:21:00,95.075000,95.330000,94.992000,95.316000,165
2026-03-02 01:22:00,95.315000,95.391000,95.098000,95.354000,209
2026-03-02 01:23:00,95.359000,95.400000,95.185000,95.377000,200
2026-03-02 01:24:00,95.381000,95.405000,95.297000,95.355000,173
2026-03-02 01:25:00,95.357000,95.465000,95.349000,95.461000,157
2026-03-02 01:26:00,95.461000,95.528000,95.335000,95.399000,163
2026-03-02 01:27:00,95.398000,95.455000,95.300000,95.314000,169
2026-03-02 01:28:00,95.314000,95.568000,95.290000,95.530000,176
2026-03-02 01:29:00,95.551000,95.612000,95.297000,95.325000,226
2026-03-02 01:30:00,95.324000,95.397000,95.151000,95.381000,188
2026-03-02 01:31:00,95.377000,95.482000,95.288000,95.469000,250
2026-03-02 01:32:00,95.469000,95.552000,95.380000,95.433000,233
2026-03-02 01:33:00,95.432000,95.437000,95.349000,95.426000,190
2026-03-02 01:34:00,95.424000,95.500000,95.382000,95.479000,171
2026-03-02 01:35:00,95.477000,95.522000,95.470000,95.493000,173
2026-03-02 01:36:00,95.493000,95.606000,95.486000,95.589000,157
2026-03-02 01:37:00,95.589000,95.956000,95.588000,95.956000,216
2026-03-02 01:38:00,95.971000,96.020000,95.861000,95.964000,276
2026-03-02 01:39:00,95.978000,95.982000,95.739000,95.857000,219
2026-03-02 01:40:00,95.857000,96.016000,95.790000,95.976000,229
2026-03-02 01:41:00,95.973000,96.281000,95.935000,96.168000,259
2026-03-02 01:42:00,96.164000,96.374000,96.158000,96.183000,286
2026-03-02 01:43:00,96.170000,96.220000,96.017000,96.054000,247
2026-03-02 01:44:00,96.054000,96.110000,96.011000,96.094000,220
2026-03-02 01:45:00,96.094000,96.109000,95.871000,95.980000,240
2026-03-02 01:46:00,95.975000,96.127000,95.959000,95.959000,255
2026-03-02 01:47:00,95.960000,95.985000,95.867000,95.914000,215
2026-03-02 01:48:00,95.902000,95.904000,95.617000,95.796000,237
2026-03-02 01:49:00,95.800000,95.829000,95.718000,95.813000,186
2026-03-02 01:50:00,95.811000,95.826000,95.661000,95.720000,209
2026-03-02 01:51:00,95.718000,95.782000,95.625000,95.666000,208
2026-03-02 01:52:00,95.664000,95.807000,95.656000,95.803000,201
2026-03-02 01:53:00,95.803000,96.080000,95.790000,96.074000,223
2026-03-02 01:54:00,96.063000,96.085000,95.898000,96.001000,269
2026-03-02 01:55:00,96.000000,96.045000,95.851000,95.877000,249
2026-03-02 01:56:00,95.876000,95.877000,95.781000,95.796000,260
2026-03-02 01:57:00,95.796000,95.891000,95.720000,95.783000,180
2026-03-02 01:58:00,95.782000,95.817000,95.667000,95.705000,212
2026-03-02 01:59:00,95.704000,95.750000,95.663000,95.744000,193
2026-03-02 02:00:00,95.711000,95.767000,95.659000,95.673000,262
2026-03-02 02:01:00,95.672000,95.780000,95.491000,95.492000,242
2026-03-02 02:02:00,95.492000,95.552000,95.373000,95.493000,280
2026-03-02 02:03:00,95.493000,95.692000,95.470000,95.553000,285
2026-03-02 02:04:00,95.553000,95.607000,95.440000,95.445000,249
2026-03-02 02:05:00,95.445000,95.499000,94.898000,95.074000,305
2026-03-02 02:06:00,95.114000,95.280000,94.882000,95.277000,263
2026-03-02 02:07:00,95.280000,95.465000,95.255000,95.299000,237
2026-03-02 02:08:00,95.314000,95.472000,95.239000,95.290000,249
2026-03-02 02:09:00,95.291000,95.328000,95.133000,95.226000,260
2026-03-02 02:10:00,95.226000,95.398000,95.213000,95.367000,233
2026-03-02 02:11:00,95.367000,95.472000,95.305000,95.440000,218
2026-03-02 02:12:00,95.441000,95.632000,95.441000,95.506000,226
2026-03-02 02:13:00,95.505000,95.621000,95.392000,95.474000,222
2026-03-02 02:14:00,95.473000,95.517000,95.449000,95.505000,175
2026-03-02 02:15:00,95.506000,95.511000,95.400000,95.412000,163
2026-03-02 02:16:00,95.370000,95.394000,95.136000,95.201000,215
2026-03-02 02:17:00,95.205000,95.205000,94.826000,94.964000,270
2026-03-02 02:18:00,94.964000,95.021000,94.599000,94.740000,231
2026-03-02 02:19:00,94.744000,94.786000,94.597000,94.786000,231
2026-03-02 02:20:00,94.786000,94.921000,94.430000,94.747000,219
2026-03-02 02:21:00,94.748000,94.757000,94.453000,94.655000,245
2026-03-02 02:22:00,94.658000,94.973000,94.640000,94.973000,214
2026-03-02 02:23:00,94.973000,95.185000,94.940000,95.173000,240
2026-03-02 02:24:00,95.173000,95.272000,95.127000,95.221000,187
2026-03-02 02:25:00,95.219000,95.353000,95.172000,95.198000,206
2026-03-02 02:26:00,95.198000,95.204000,94.897000,94.998000,230
2026-03-02 02:27:00,94.998000,94.999000,94.743000,94.834000,216
2026-03-02 02:28:00,94.833000,95.074000,94.833000,95.033000,153
2026-03-02 02:29:00,95.032000,95.032000,94.710000,94.784000,204
2026-03-02 02:30:00,94.783000,94.845000,94.744000,94.815000,229
2026-03-02 02:31:00,94.816000,94.830000,94.698000,94.737000,207
2026-03-02 02:32:00,94.741000,94.804000,94.591000,94.732000,182
2026-03-02 02:33:00,94.732000,94.772000,94.678000,94.758000,157
2026-03-02 02:34:00,94.758000,94.833000,94.674000,94.803000,189
2026-03-02 02:35:00,94.802000,94.963000,94.766000,94.930000,223
2026-03-02 02:36:00,94.930000,95.044000,94.930000,95.010000,196
2026-03-02 02:37:00,95.012000,95.013000,94.850000,94.959000,225
2026-03-02 02:38:00,94.958000,95.044000,94.931000,94.955000,205
2026-03-02 02:39:00,94.955000,95.100000,94.930000,95.080000,214
2026-03-02 02:40:00,95.086000,95.101000,95.027000,95.093000,199
2026-03-02 02:41:00,95.094000,95.199000,95.027000,95.030000,115
2026-03-02 02:42:00,95.030000,95.030000,94.921000,94.999000,192
2026-03-02 02:43:00,94.998000,94.999000,94.647000,94.805000,197
2026-03-02 02:44:00,94.807000,94.904000,94.757000,94.804000,162
