0
"(1774324920, 68.322, 68.379, 67.962, 67.991, 195, 69, 0)"
"(1774324980, 68.002, 68.084, 67.827, 67.942, 187, 68, 0)"
"(1774325040, 67.943, 68.092, 67.812, 67.93, 185, 59, 0)"
"(1774325100, 67.922, 68.096, 67.839, 67.936, 191, 60, 0)"
"(1774325160, 67.953, 68.099, 67.953, 68.076, 183, 57, 0)"
"(1774325220, 68.075, 68.158, 67.852, 67.852, 184, 55, 0)"
"(1774325280, 67.854, 67.917, 67.358, 67.438, 196, 54, 0)"
"(1774325340, 67.446, 67.499, 67.182, 67.279, 184, 64, 0)"
"(1774325400, 67.282, 67.507, 67.277, 67.432, 181, 56, 0)"
"(1774325460, 67.431, 67.622, 67.372, 67.469, 180, 53, 0)"
"(1774325520, 67.471, 67.551, 67.031, 67.139, 186, 55, 0)"
"(1774325580, 67.143, 67.173, 66.929, 66.982, 183, 55, 0)"
"(1774325640, 66.983, 67.008, 66.843, 66.904, 179, 51, 0)"
"(1774325700, 66.904, 67.158, 66.879, 66.885, 182, 48, 0)"
"(1774325760, 66.882, 66.971, 66.771, 66.846, 185, 50, 0)"
"(1774325820, 66.848, 67.017, 66.768, 66.95, 182, 52, 0)"
"(1774325880, 66.951, 67.195, 66.925, 67.089, 185, 52, 0)"
"(1774325940, 67.105, 67.325, 67.082, 67.277, 185, 40, 0)"
"(1774326000, 67.277, 67.47, 67.277, 67.369, 178, 39, 0)"
"(1774326060, 67.367, 67.373, 67.274, 67.37, 171, 39, 0)"
"(1774326120, 67.364, 67.442, 67.263, 67.432, 194, 39, 0)"
"(1774326180, 67.444, 67.602, 67.412, 67.474, 178, 42, 0)"
"(1774326240, 67.473, 67.594, 67.469, 67.552, 175, 39, 0)"
"(1774326300, 67.552, 67.744, 67.533, 67.67, 177, 39, 0)"
"(1774326360, 67.671, 67.671, 67.558, 67.593, 177, 39, 0)"
"(1774326420, 67.59, 67.595, 67.224, 67.358, 178, 39, 0)"
"(1774326480, 67.364, 67.545, 67.364, 67.433, 177, 46, 0)"
"(1774326540, 67.433, 67.5, 67.323, 67.367, 162, 44, 0)"
"(1774326600, 67.367, 67.4, 67.202, 67.314, 176, 47, 0)"
"(1774326660, 67.317, 67.564, 67.317, 67.468, 178, 59, 0)"
"(1774326720, 67.468, 67.582, 67.457, 67.484, 171, 54, 0)"
"(1774326780, 67.487, 67.608, 67.433, 67.499, 184, 55, 0)"
"(1774326840, 67.499, 67.662, 67.467, 67.6, 171, 59, 0)"
"(1774326900, 67.608, 67.763, 67.531, 67.671, 183, 56, 0)"
"(1774326960, 67.67, 67.899, 67.658, 67.765, 177, 47, 0)"
"(1774327020, 67.772, 67.828, 67.635, 67.655, 171, 49, 0)"
"(1774327080, 67.655, 67.679, 67.537, 67.563, 168, 51, 0)"
"(1774327140, 67.554, 67.593, 67.362, 67.381, 181, 53, 0)"
"(1774327200, 67.383, 67.494, 67.383, 67.428, 173, 40, 0)"
"(1774327260, 67.443, 67.464, 67.054, 67.054, 186, 39, 0)"
"(1774327320, 67.052, 67.136, 66.952, 66.966, 168, 57, 0)"
"(1774327380, 66.967, 66.988, 66.802, 66.868, 171, 52, 0)"
"(1774327440, 66.875, 66.944, 66.558, 66.558, 166, 53, 0)"
"(1774327500, 66.553, 66.744, 66.5, 66.705, 176, 61, 0)"
"(1774327560, 66.705, 66.821, 66.626, 66.734, 174, 43, 0)"
"(1774327620, 66.734, 66.793, 66.463, 66.549, 184, 43, 0)"
"(1774327680, 66.546, 66.785, 66.546, 66.738, 164, 41, 0)"
"(1774327740, 66.743, 66.749, 66.535, 66.615, 175, 49, 0)"
"(1774327800, 66.616, 66.845, 66.589, 66.796, 169, 39, 0)"
"(1774327860, 66.796, 67.084, 66.766, 67.084, 186, 39, 0)"
"(1774327920, 67.088, 67.178, 67.055, 67.166, 152, 39, 0)"
"(1774327980, 67.165, 67.166, 67.061, 67.098, 151, 39, 0)"
"(1774328040, 67.098, 67.154, 66.869, 66.95, 163, 39, 0)"
"(1774328100, 66.948, 66.966, 66.849, 66.92, 167, 39, 0)"
"(1774328160, 66.903, 67.014, 66.873, 66.903, 170, 39, 0)"
"(1774328220, 66.904, 66.912, 66.739, 66.816, 156, 45, 0)"
"(1774328280, 66.823, 66.933, 66.654, 66.818, 177, 51, 0)"
"(1774328340, 66.822, 66.888, 66.771, 66.798, 178, 66, 0)"
"(1774328400, 66.799, 66.884, 66.509, 66.556, 180, 61, 0)"
