time,open,high,low,close,volume
2012-06-07,6136.000000,6231.000000,6098.000000,6125.000000,14872
2012-06-08,6090.000000,6169.000000,6052.000000,6158.000000,14130
2012-06-11,6294.000000,6300.000000,6097.000000,6098.000000,15760
2012-06-12,6125.000000,6211.000000,6082.000000,6191.000000,16146
2012-06-13,6178.000000,6221.000000,6091.000000,6125.000000,14831
2012-06-14,6146.000000,6167.000000,6076.000000,6140.000000,15909
2012-06-15,6155.000000,6267.000000,6153.000000,6267.000000,14743
2012-06-18,6322.000000,6334.000000,6221.000000,6243.000000,16697
2012-06-19,6244.000000,6379.000000,6232.000000,6354.000000,13659
2012-06-20,6331.000000,6417.000000,6330.000000,6381.000000,14151
2012-06-21,6360.000000,6427.000000,6263.000000,6267.000000,14096
2012-06-22,6284.000000,6318.000000,6254.000000,6287.000000,11786
2012-06-25,6264.000000,6265.000000,6116.000000,6136.000000,11575
2012-06-26,6151.000000,6179.000000,6108.000000,6163.000000,11105
2012-06-27,6158.000000,6242.000000,6130.000000,6228.000000,10752
2012-06-28,6235.000000,6245.000000,6095.000000,6181.000000,14500
2012-06-29,6312.000000,6431.000000,6260.000000,6426.000000,14535
2012-07-02,6494.000000,6524.000000,6461.000000,6519.000000,8026
2012-07-03,6518.000000,6592.000000,6503.000000,6582.000000,8811
2012-07-04,6579.000000,6580.000000,6524.000000,6564.000000,6735
2012-07-05,6555.000000,6641.000000,6473.000000,6521.000000,13684
2012-07-06,6513.000000,6532.000000,6402.000000,6426.000000,10765
2012-07-09,6409.000000,6420.000000,6375.000000,6401.000000,10250
2012-07-10,6385.000000,6490.000000,6347.000000,6409.000000,11354
2012-07-11,6413.000000,6481.000000,6397.000000,6462.000000,10802
2012-07-12,6424.000000,6458.000000,6364.000000,6444.000000,11732
2012-07-13,6452.000000,6573.000000,6433.000000,6566.000000,10072
2012-07-16,6551.000000,6576.000000,6509.000000,6555.000000,8438
2012-07-17,6573.000000,6626.000000,6540.000000,6609.000000,10620
2012-07-18,6593.000000,6695.000000,6578.000000,6689.000000,9280
2012-07-19,6699.000000,6774.000000,6698.000000,6764.000000,10413
2012-07-20,6745.000000,6778.000000,6620.000000,6630.000000,11336
2012-07-23,6535.000000,6574.000000,6370.000000,6431.000000,14585
2012-07-24,6433.000000,6456.000000,6316.000000,6369.000000,14678
2012-07-25,6351.000000,6476.000000,6347.000000,6406.000000,14647
2012-07-26,6409.000000,6596.000000,6322.000000,6570.000000,18378
2012-07-27,6609.000000,6815.000000,6512.000000,6784.000000,17387
2012-07-30,6757.000000,6796.000000,6702.000000,6761.000000,12807
2012-07-31,6786.000000,6836.000000,6754.000000,6759.000000,13290
2012-08-01,6766.000000,6802.000000,6724.000000,6746.000000,12395
2012-08-02,6755.000000,6855.000000,6551.000000,6594.000000,20702
2012-08-03,6605.000000,6886.000000,6605.000000,6864.000000,15835
2012-08-06,6869.000000,6943.000000,6846.000000,6906.000000,9850
2012-08-07,6901.000000,6988.000000,6897.000000,6962.000000,10313
2012-08-08,6957.000000,6970.000000,6906.000000,6948.000000,9400
2012-08-09,6966.000000,7002.000000,6890.000000,6948.000000,10433
2012-08-10,6922.000000,6966.000000,6890.000000,6966.000000,8589
2012-08-13,6938.000000,6977.000000,6881.000000,6928.000000,8280
2012-08-14,6944.000000,6995.000000,6938.000000,6958.000000,8864
2012-08-15,6943.000000,6973.000000,6909.000000,6943.000000,7765
2012-08-16,6960.000000,7016.000000,6927.000000,7002.000000,8241
2012-08-17,7001.000000,7052.000000,6999.000000,7050.000000,7881
2012-08-20,7042.000000,7085.000000,7009.000000,7038.000000,7636
2012-08-21,7043.000000,7106.000000,7041.000000,7061.000000,8846
2012-08-22,7046.000000,7060.000000,7004.000000,7045.000000,9937
2012-08-23,7060.000000,7081.000000,6922.000000,6943.000000,9887
