ts_open,ts_close,duration_s,dir,size,open_price,close_price,pnl_gross,spread_cost,slippage_cost,commission_cost,swap_cost,total_cost,pnl_net,reason_exit,z_price,state,pnl_net_fx,is_win,churn_flag,equity,dd,dd_pct
2012-05-24 00:00:00,2012-08-23 00:00:00,7862400.0,buy,0.5,1558.86,1670.3,5572.0,12.5,2.5,3.5,682.5,701.0,4871.0,TAKE_PROFIT,-0.8442,AUDITED,4871.0,True,False,14871.0,0.0,0.0
2013-04-12 02:00:00,2013-04-15 00:00:00,252000.0,buy,0.5,1488.0,1347.62,-7019.0,12.5,2.5,3.5,21.875,40.375,-7059.375,STOP_LOSS,0.9411,AUDITED,-7059.375,False,False,7811.625,7059.375,47.470748436554366
2013-04-15 02:00:00,2013-04-25 00:00:00,856800.0,buy,0.5,1352.0,1467.67,5783.5,12.5,2.5,3.5,74.375,92.875,5690.625,TAKE_PROFIT,-1.0889,AUDITED,5690.625,True,False,13502.25,1368.75,9.204155739358482
2013-12-19 02:00:00,2014-02-11 00:00:00,4658400.0,buy,0.5,1187.8,1291.07,5163.5,12.5,2.5,3.5,404.375,422.875,4740.625,TAKE_PROFIT,-1.0031,AUDITED,4740.625,True,False,18242.875,0.0,0.0
2016-02-12 02:00:00,2016-02-16 00:00:00,338400.0,buy,0.5,1237.7,1200.05,-1882.5,12.5,2.5,3.5,29.375,47.875,-1930.375,STOP_LOSS,-0.0756,AUDITED,-1930.375,False,False,16312.5,1930.375,10.581528404925212
2016-02-17 02:00:00,2016-06-16 08:00:00,10389600.0,buy,0.5,1208.1,1310.5,5120.0,12.5,2.5,3.5,901.875,920.375,4199.625,TAKE_PROFIT,-0.021,AUDITED,4199.625,True,False,20512.125,0.0,0.0
2016-06-22 01:00:00,2016-07-06 03:00:00,1216800.0,buy,0.5,1268.8,1368.8,5000.0,12.5,2.5,3.5,105.625,124.125,4875.875,TAKE_PROFIT,0.0233,AUDITED,4875.875,True,False,25388.0,0.0,0.0
2016-07-06 08:00:00,2016-07-12 00:00:00,489600.0,buy,0.5,1367.7,1333.02,-1734.0,12.5,2.5,3.5,42.5,61.0,-1795.0,STOP_LOSS,-0.546,AUDITED,-1795.0,False,False,23593.0,1795.0,7.070269418622971
2016-07-12 01:00:00,2016-07-14 14:00:00,219600.0,buy,0.5,1354.3,1321.6,-1635.0,12.5,2.5,3.5,19.0625,37.5625,-1672.5625,STOP_LOSS,0.7248,AUDITED,-1672.5625,False,False,21920.4375,3467.5625,13.658273593823852
2016-07-20 01:00:00,2016-10-04 00:00:00,6562800.0,buy,0.5,1332.6,1267.86,-3237.0,12.5,2.5,3.5,569.6875,588.1875,-3825.1875,STOP_LOSS,-6.6838,AUDITED,-3825.1875,False,False,18095.25,7292.75,28.725185126831576
2016-10-04 01:00:00,2016-10-04 17:00:00,57600.0,buy,0.5,1311.69,1277.1,-1729.5,12.5,2.5,3.5,5.0,23.5,-1753.0,STOP_LOSS,0.5296,AUDITED,-1753.0,False,False,16342.25,9045.75,35.63002205766504
2016-10-04 18:00:00,2016-11-11 00:00:00,3218400.0,buy,0.5,1271.0,1226.92,-2204.0,12.5,2.5,3.5,279.375,297.875,-2501.875,STOP_LOSS,0.5196,AUDITED,-2501.875,False,False,13840.375,11547.625,45.484579328816764
2016-11-11 01:00:00,2016-11-11 17:00:00,57600.0,buy,0.5,1263.09,1233.05,-1502.0,12.5,2.5,3.5,5.0,23.5,-1525.5,STOP_LOSS,1.1022,AUDITED,-1525.5,False,False,12314.875,13073.125,51.493323617457065
2016-11-14 01:00:00,2016-11-23 00:00:00,774000.0,buy,0.5,1224.35,1187.9,-1822.5,12.5,2.5,3.5,67.1875,85.6875,-1908.1875,STOP_LOSS,-0.4936,AUDITED,-1908.1875,False,False,10406.6875,14981.3125,59.00942374350087
2016-11-23 01:00:00,2016-11-24 18:00:00,147600.0,buy,0.5,1212.59,1182.59,-1500.0,12.5,2.5,3.5,12.8125,31.3125,-1531.3125,STOP_LOSS,-0.3395,AUDITED,-1531.3125,False,False,8875.375,16512.625,65.04106270679061
2016-11-30 01:00:00,2016-12-09 00:00:00,774000.0,buy,0.5,1190.33,1159.89,-1522.0,12.5,2.5,3.5,67.1875,85.6875,-1607.6875,STOP_LOSS,-1.3127,AUDITED,-1607.6875,False,False,7267.6875,18120.3125,71.37353277138806
2016-12-09 01:00:00,2016-12-15 00:00:00,514800.0,buy,0.5,1167.73,1127.96,-1988.5,12.5,2.5,3.5,44.6875,63.1875,-2051.6875,STOP_LOSS,1.51,AUDITED,-2051.6875,False,False,5216.0,20172.0,79.454860564046
2016-12-15 01:00:00,2017-02-08 00:00:00,4748400.0,buy,0.5,1137.59,1241.18,5179.5,12.5,2.5,3.5,412.1875,430.6875,4748.8125,TAKE_PROFIT,-0.1617,AUDITED,4748.8125,True,False,9964.8125,15423.1875,60.74991137545297
2017-02-08 01:00:00,2017-03-09 00:00:00,2502000.0,buy,0.5,1231.74,1199.86,-1594.0,12.5,2.5,3.5,217.1875,235.6875,-1829.6875,STOP_LOSS,-0.799,AUDITED,-1829.6875,False,False,8135.125,17252.875,67.95681030408068
2017-03-09 01:00:00,2017-08-28 00:00:00,14857200.0,buy,0.5,1207.75,1309.76,5100.5,12.5,2.5,3.5,1289.6875,1308.1875,3792.3125,TAKE_PROFIT,-1.204,AUDITED,3792.3125,True,False,11927.4375,13460.5625,53.019389081455806
2017-08-29 17:00:00,2017-09-27 14:00:00,2494800.0,buy,0.5,1316.47,1284.31,-1608.0,12.5,2.5,3.5,216.5625,235.0625,-1843.0625,STOP_LOSS,-0.0507,AUDITED,-1843.0625,False,False,10084.375,15303.625,60.278970379706955
2017-10-06 01:00:00,2017-12-12 16:00:00,5842800.0,buy,0.5,1269.04,1237.15,-1594.5,12.5,2.5,3.5,507.1875,525.6875,-2120.1875,STOP_LOSS,0.5291,AUDITED,-2120.1875,False,False,7964.1875,17423.8125,68.63011068221206
2017-12-26 01:00:00,2018-07-02 00:00:00,16239600.0,buy,0.5,1274.74,1241.75,-1649.5,12.5,2.5,3.5,1409.6875,1428.1875,-3077.6875,STOP_LOSS,-1.0626,AUDITED,-3077.6875,False,False,4886.5,20501.5,80.75271781944225
2018-07-02 01:00:00,2018-07-18 11:00:00,1418400.0,buy,0.5,1252.91,1222.34,-1528.5,12.5,2.5,3.5,123.125,141.625,-1670.125,STOP_LOSS,0.1473,AUDITED,-1670.125,False,False,3216.375,22171.625,87.3311210020482
2018-08-02 01:00:00,2018-08-15 11:00:00,1159200.0,buy,0.5,1216.88,1186.1,-1539.0,12.5,2.5,3.5,100.625,119.125,-1658.125,STOP_LOSS,0.0664,AUDITED,-1658.125,False,False,1558.25,23829.75,93.86225775957145
2018-08-16 01:00:00,2018-12-26 17:00:00,11462400.0,buy,0.5,1175.53,1278.01,5124.0,12.5,2.5,3.5,995.0,1013.5,4110.5,TAKE_PROFIT,0.4178,AUDITED,4110.5,True,False,5668.75,19719.25,77.6715377343627
2019-01-02 01:00:00,2019-06-20 00:00:00,14598000.0,buy,0.5,1281.08,1388.26,5359.0,12.5,2.5,3.5,1267.1875,1285.6875,4073.3125,TAKE_PROFIT,0.4437,AUDITED,4073.3125,True,False,9742.0625,15645.9375,61.62729439105089
2019-06-20 01:00:00,2019-08-05 00:00:00,3970800.0,buy,0.5,1359.07,1463.49,5221.0,12.5,2.5,3.5,344.6875,363.1875,4857.8125,TAKE_PROFIT,-1.4609,AUDITED,4857.8125,True,False,14599.875,10788.125,42.49300850795652
2019-08-05 01:00:00,2019-08-26 01:00:00,1814400.0,buy,0.5,1437.83,1547.34,5475.5,12.5,2.5,3.5,157.5,176.0,5299.5,TAKE_PROFIT,3.418,AUDITED,5299.5,True,False,19899.375,5488.625,21.618973530801956
2019-08-27 01:00:00,2019-09-10 00:00:00,1206000.0,buy,0.5,1527.12,1485.59,-2076.5,12.5,2.5,3.5,104.6875,123.1875,-2199.6875,STOP_LOSS,-1.3926,AUDITED,-2199.6875,False,False,17699.6875,7688.3125,30.283253899480066
2019-09-12 16:00:00,2019-09-30 00:00:00,1497600.0,buy,0.5,1516.2,1472.39,-2190.5,12.5,2.5,3.5,130.0,148.5,-2339.0,STOP_LOSS,-1.2596,AUDITED,-2339.0,False,False,15360.6875,10027.3125,39.49626792185285
2019-09-30 01:00:00,2019-10-01 05:00:00,100800.0,buy,0.5,1498.08,1467.06,-1551.0,12.5,2.5,3.5,8.75,27.25,-1578.25,STOP_LOSS,-0.5398,AUDITED,-1578.25,False,False,13782.4375,11605.5625,45.71278753741925
2019-10-11 01:00:00,2019-11-07 18:00:00,2394000.0,buy,0.5,1493.06,1461.41,-1582.5,12.5,2.5,3.5,207.8125,226.3125,-1808.8125,STOP_LOSS,1.2987,AUDITED,-1808.8125,False,False,11973.625,13414.375,52.83746258074681
2019-11-08 01:00:00,2020-01-06 01:00:00,5097600.0,buy,0.5,1468.59,1569.16,5028.5,12.5,2.5,3.5,442.5,461.0,4567.5,TAKE_PROFIT,3.8096,AUDITED,4567.5,True,False,16541.125,8846.875,34.84667953363794
2020-01-21 02:00:00,2020-02-24 01:00:00,2934000.0,buy,0.5,1560.38,1665.39,5250.5,12.5,2.5,3.5,254.6875,273.1875,4977.3125,TAKE_PROFIT,3.2255,AUDITED,4977.3125,True,False,21518.4375,3869.5625,15.241698834094846
2020-02-28 01:00:00,2020-02-28 17:00:00,57600.0,buy,0.5,1645.64,1583.71,-3096.5,12.5,2.5,3.5,5.0,23.5,-3120.0,STOP_LOSS,0.5809,AUDITED,-3120.0,False,False,18398.4375,6989.5625,27.53096935560107
2020-03-02 01:00:00,2020-03-06 13:00:00,388800.0,buy,0.5,1584.78,1685.92,5057.0,12.5,2.5,3.5,33.75,52.25,5004.75,TAKE_PROFIT,0.4321,AUDITED,5004.75,True,False,23403.1875,1984.8125,7.817915944540728
2020-03-11 01:00:00,2020-03-12 00:00:00,82800.0,buy,0.5,1652.94,1577.06,-3794.0,12.5,2.5,3.5,7.1875,25.6875,-3819.6875,STOP_LOSS,-1.5627,AUDITED,-3819.6875,False,False,19583.5,5804.5,22.863163699385534
2020-03-12 01:00:00,2020-03-12 16:00:00,54000.0,buy,0.5,1638.27,1596.86,-2070.5,12.5,2.5,3.5,4.6875,23.1875,-2093.6875,STOP_LOSS,0.4735,AUDITED,-2093.6875,False,False,17489.8125,7898.1875,31.109923979832992
2020-03-12 17:00:00,2020-03-13 00:00:00,25200.0,buy,0.5,1587.28,1529.53,-2887.5,12.5,2.5,3.5,2.1875,20.6875,-2908.1875,STOP_LOSS,-0.7287,AUDITED,-2908.1875,False,False,14581.625,10806.375,42.56489286276981
2020-03-13 01:00:00,2020-03-13 18:00:00,61200.0,buy,0.5,1577.05,1534.73,-2116.0,12.5,2.5,3.5,5.3125,23.8125,-2139.8125,STOP_LOSS,0.7586,AUDITED,-2139.8125,False,False,12441.8125,12946.1875,50.993333464628954
2020-03-16 01:00:00,2020-03-16 13:00:00,43200.0,buy,0.5,1546.65,1477.66,-3449.5,12.5,2.5,3.5,3.75,22.25,-3471.75,STOP_LOSS,-0.0059,AUDITED,-3471.75,False,False,8970.0625,16417.9375,64.66810107137229
2020-03-23 01:00:00,2020-03-24 00:00:00,82800.0,buy,0.5,1488.79,1622.9,6705.5,12.5,2.5,3.5,7.1875,25.6875,6679.8125,TAKE_PROFIT,-1.7601,AUDITED,6679.8125,True,False,15649.875,9738.125,38.35719631321884
