time,Alpha,Beta,Spread,Z_Score
2026-03-20 15:38:00,2697.111510189212,27.431872351952315,1.196207151913768,0.37921937959766217
2026-03-20 15:39:00,2696.508522220727,27.4402806090528,-0.38466293549208785,0.21633814774189564
2026-03-20 15:40:00,2695.0406290717956,27.460612363904787,-0.03795351866847341,0.2491950354247918
2026-03-20 15:41:00,2693.365946788021,27.483820980654514,5.450407830638142,0.807582220125373
2026-03-20 15:42:00,2692.599198551142,27.49469472311435,5.077602219796972,0.7561392389013674
2026-03-20 15:43:00,2692.4844265928073,27.496529995057728,5.951258570678874,0.8343785498724314
2026-03-20 15:44:00,2693.2572499373982,27.486105041088564,7.700809973647665,1.0011865615678561
2026-03-20 15:45:00,2694.5864079765365,27.46803176899164,9.164895968719065,1.1327478280192906
2026-03-20 15:46:00,2696.510644425225,27.441795573601812,10.488893444906353,1.2438266694742461
2026-03-20 15:47:00,2698.8054298438637,27.41044099573982,10.75181574315684,1.2397863635000281
2026-03-20 15:48:00,2701.472628977634,27.373959432118806,10.81433523236592,1.215383076349769
2026-03-20 15:49:00,2704.0873501077185,27.338240157232455,11.08156664229955,1.2130339948032405
2026-03-20 15:50:00,2705.8898124741727,27.313762884196553,12.315939244303081,1.308453921194612
2026-03-20 15:51:00,2708.551574411656,27.27740429908593,14.548640238462212,1.4979737008116227
2026-03-20 15:52:00,2712.457905862845,27.223881171701656,12.770172266713416,1.2744266319048794
2026-03-20 15:53:00,2715.195552849932,27.186445957217096,9.335864150414636,0.9030569933297626
2026-03-20 15:54:00,2717.5853194201477,27.153672941182837,6.786678574688267,0.6349944539919676
2026-03-20 15:55:00,2719.7358136732846,27.124113507866745,8.025329365336802,0.7492756237329802
2026-03-20 15:56:00,2722.020528828536,27.092739791401833,10.003560720494534,0.9351926449045146
2026-03-20 15:57:00,2725.400535849747,27.04626596967943,10.981161696846357,1.015624989181714
2026-03-20 15:58:00,2728.6689387304305,27.001378097310145,10.981068405490078,0.9952945843815423
2026-03-20 15:59:00,2731.739248363665,26.95924357256043,9.508223217150771,0.8285325074361244
2026-03-20 16:00:00,2734.519119588792,26.921073131502748,5.400119227494542,0.4027224797173441
2026-03-20 16:01:00,2737.346486953801,26.88207976658903,-1.3647779536659073,-0.28607442596156557
2026-03-20 16:02:00,2739.062002593202,26.85823634446536,-0.6384293768524003,-0.20886193976507156
2026-03-20 16:03:00,2739.8456079595335,26.847336863305266,-1.8500774266340159,-0.3315481558450172
2026-03-20 16:04:00,2740.665487075391,26.835893001694558,-0.8806449753074048,-0.22710009165445363
2026-03-20 16:05:00,2740.383063483332,26.839777318029988,2.9338641500098674,0.17563701230437362
2026-03-20 16:06:00,2741.168500749892,26.829006979527723,1.2045673744050873,-0.009434668141078784
2026-03-20 16:07:00,2741.5246516134434,26.824123421114315,1.9130965679350993,0.06650356507029902
2026-03-20 16:08:00,2740.8323149282264,26.833821391926456,5.221304012182372,0.42350854560019685
2026-03-20 16:09:00,2742.110765695811,26.81633262304375,7.694023696896693,0.6880883315032806
2026-03-20 16:10:00,2743.6498782582407,26.795350670601508,10.272656674357677,0.9606179778803312
2026-03-20 16:11:00,2746.84697953625,26.7515663257443,10.4106086677657,0.957532298436824
2026-03-20 16:12:00,2749.020332917924,26.72193233875006,8.450940985011584,0.724298803444263
2026-03-20 16:13:00,2750.521113570945,26.701558431677256,11.029914924240074,0.9978329559424876
2026-03-20 16:14:00,2753.7948855578097,26.65670730899694,9.784419895428073,0.8408074269499624
2026-03-20 16:15:00,2756.5542835139163,26.61891089272116,9.18163914219167,0.7599194509987585
2026-03-20 16:16:00,2759.11042478497,26.583908287923105,10.811898257548819,0.9292077727775906
2026-03-20 16:17:00,2762.4521298795526,26.538112194501945,13.416854354622956,1.2020040395238367
2026-03-20 16:18:00,2767.6387786884825,26.466893625750632,9.65852077479758,0.756748083175762
2026-03-20 16:19:00,2770.05854407877,26.433787834130836,10.937565921895839,0.8873071259197741
2026-03-20 16:20:00,2773.7762911162795,26.38272411474471,11.973589815062951,0.9871920099978091
2026-03-20 16:21:00,2777.5436353989935,26.33098861592838,8.350319436903192,0.5637267521382144
2026-03-20 16:22:00,2779.1773712879194,26.308686559162744,5.025565582482159,0.18286147554091198
2026-03-20 16:23:00,2779.1712942395234,26.309002669149603,6.0620952365779885,0.29855226675739327
2026-03-20 16:24:00,2778.946422316043,26.312418716954046,3.8570093821945193,0.04291232232761013
2026-03-20 16:25:00,2777.6517209370213,26.330575983395885,3.4493523777082373,-0.004646201604404874
2026-03-20 16:26:00,2776.4441885899555,26.347505508384902,5.509378419831592,0.23596095379182372
2026-03-20 16:27:00,2776.1360421176023,26.35205346222148,5.775122721014668,0.26480997262884964
2026-03-20 16:28:00,2776.6359785461095,26.34539919656492,4.1665353958560445,0.07059342357283732
2026-03-20 16:29:00,2776.687569055295,26.344884606010307,3.779534767444602,0.02337972111986212
2026-03-20 16:30:00,2776.4508317719246,26.348355575356962,0.5427068157396207,-0.36974602471666773
2026-03-20 16:31:00,2775.5542563631757,26.36083984038771,-1.5905788776635745,-0.6267557220427228
2026-03-20 16:32:00,2773.93120812188,26.383307506838086,-1.1503533060667905,-0.5638676773025038
2026-03-20 16:33:00,2772.9517212051005,26.39685782757209,-5.277294991476992,-1.0683407449534417
2026-03-20 16:34:00,2771.1178366111,26.422051120832442,-3.5557625865949376,-0.8325982757884789
2026-03-20 16:35:00,2769.164941934636,26.44899444174391,-3.7543662979669534,-0.8433346240665518
2026-03-20 16:36:00,2767.534957013877,26.471450183052923,-0.9800432867841664,-0.4833328915565037
2026-03-20 16:37:00,2767.637211523813,26.469986260199548,-1.1048512440092964,-0.49308261210697746
2026-03-20 16:38:00,2767.782541047008,26.467916195488563,-2.8108374501243816,-0.7028578391883874
2026-03-20 16:39:00,2766.5858916274833,26.484409848279736,-3.146270384808304,-0.7351111749109095
2026-03-20 16:40:00,2766.209002358014,26.48950608445573,-3.4817645619532414,-0.7667601391366631
2026-03-20 16:41:00,2765.7907728741675,26.49516522950754,-3.527048105792346,-0.7605158204083706
2026-03-20 16:42:00,2765.053618147942,26.505257861375885,-1.949281324356889,-0.5453410588875084
2026-03-20 16:43:00,2764.971444785744,26.50631941899393,-1.288750114917093,-0.4526081359895112
2026-03-20 16:44:00,2765.924273923638,26.493033185882474,-0.09947790008027368,-0.2916416019256747
2026-03-20 16:45:00,2766.3837098045656,26.486647153532303,-2.384672703171418,-0.5901276332899343
2026-03-20 16:46:00,2765.834329264307,26.494184824769444,-3.18924205634994,-0.6891257491413306
2026-03-20 16:47:00,2764.949549932391,26.506338136493248,-2.2813583669594664,-0.5577926253348338
2026-03-20 16:48:00,2764.2815521324405,26.51551910725172,-5.003292453796348,-0.9165946413349756
2026-03-20 16:49:00,2763.569354634694,26.525207755530076,-3.185818850521173,-0.6551107475735993
2026-03-20 16:50:00,2763.1639915871356,26.53069673954614,-3.926933538409685,-0.7462354921469192
2026-03-20 16:51:00,2760.2415318101375,26.571119482453714,-1.990890694510199,-0.47125297314344705
2026-03-20 16:52:00,2759.6667774596126,26.578970295656845,-2.8210227491235855,-0.5793866858750776
2026-03-20 16:53:00,2758.317214090929,26.597540915215856,-10.2001158230687,-1.590532719131286
2026-03-20 16:54:00,2752.7433101311153,26.674407593408176,-14.820090491502015,-2.1648974626359325
2026-03-20 16:55:00,2745.9471007982397,26.767937062936355,-12.605558350637693,-1.7584474710175215
2026-03-20 16:56:00,2739.982789319898,26.850054749992132,-5.789394540594003,-0.8115599603205568
2026-03-20 16:57:00,2737.4207176891514,26.885285951093195,-4.076482183203552,-0.5768553720386949
2026-03-20 16:58:00,2736.251794264944,26.901227143568832,-4.947694314761975,-0.6825805910641876
2026-03-20 16:59:00,2734.3466064479567,26.92735841330923,-8.117949137505093,-1.087372165369155
2026-03-20 17:00:00,2731.3903282278707,26.967904768528932,-5.178847740175115,-0.6802187760883207
2026-03-20 17:01:00,2730.3550955976075,26.981931660519535,-7.870673200764941,-1.023789078690317
2026-03-20 17:02:00,2726.280856029289,27.03805830074998,-7.4244516569751795,-0.9445744993218546
2026-03-20 17:03:00,2722.6870094507017,27.087584118010078,-6.38675814203998,-0.7905862878088082
2026-03-20 17:04:00,2719.0247398832594,27.138129057868746,-4.373575354501554,-0.5123327665022814
2026-03-20 17:05:00,2717.018918279256,27.165741294891554,-4.878128474168079,-0.5729523053010908
2026-03-20 17:06:00,2714.8079031317,27.196196308618497,-6.310415530273531,-0.7570016565184815
2026-03-20 17:07:00,2712.314300324229,27.23047767687205,-6.053425348102792,-0.7106834312499012
2026-03-20 17:08:00,2709.9642667226235,27.262664785131008,-4.986178517196095,-0.555983259845144
2026-03-20 17:09:00,2707.654605003232,27.29427036616191,-3.2760854243770154,-0.31625499663879747
2026-03-20 17:10:00,2706.747527704104,27.306570526621876,-4.568238285529333,-0.4900632872059835
2026-03-20 17:11:00,2705.866456616554,27.31840992790017,-8.330971697684618,-1.004168016833308
2026-03-20 17:12:00,2701.9042598802425,27.372820762772207,-9.322083402232238,-1.121308143535164
2026-03-20 17:13:00,2696.581409090864,27.446117252440956,-10.375944031675317,-1.2417798667410727
2026-03-20 17:14:00,2690.480827237166,27.530126826251873,-9.589640081934704,-1.1030184067935724
2026-03-20 17:15:00,2684.328206099956,27.61500834057741,-12.888757141934548,-1.5306841685466153
2026-03-20 17:16:00,2675.3409813816706,27.73920670054651,-10.334592613187851,-1.135928051440336
2026-03-20 17:17:00,2668.3253620578075,27.83615783991449,-12.788631599681139,-1.441162476314225
2026-03-20 17:18:00,2659.0606192893456,27.964270981141198,-15.483929331745458,-1.7576303605749377
2026-03-20 17:19:00,2647.526889250449,28.123777784985002,-13.99250752581429,-1.4937275689896177
2026-03-20 17:20:00,2638.490666793996,28.248762863433342,-13.826696641601302,-1.4255025535840522
2026-03-20 17:21:00,2629.03033097366,28.37974000013002,-12.527935942619479,-1.217308377602116
2026-03-20 17:22:00,2620.117751482992,28.50325467928294,-9.690328421654158,-0.8263238594753602
2026-03-20 17:23:00,2613.242182434604,28.598513530372955,-10.796129002030284,-0.9538603724985933
2026-03-20 17:24:00,2605.798259350625,28.701697000771084,-12.258660519696605,-1.1229437342405368
2026-03-20 17:25:00,2597.355991964926,28.8187496329692,-16.790160514224226,-1.6761501925918392
2026-03-20 17:26:00,2585.614731517078,28.98154970883037,-17.080901309065666,-1.6511779375145332
2026-03-20 17:27:00,2574.141932646821,29.14064341082232,-14.999131435435629,-1.3351688680964908
2026-03-20 17:28:00,2563.7305939710236,29.285046993086894,-15.719182151599853,-1.387068352221383
2026-03-20 17:29:00,2553.6831959223528,29.424326174418667,-14.291609358612732,-1.174379655072121
2026-03-20 17:30:00,2544.641739404195,29.54976726445684,-12.743974600592082,-0.9598884949537633
2026-03-20 17:31:00,2537.1278205601748,29.654111165828816,-11.873281998915445,-0.8363500687804003
2026-03-20 17:32:00,2529.7423254484247,29.75673595255636,-11.068539585043254,-0.7246283120233762
2026-03-20 17:33:00,2523.0265095349064,29.850027220812564,-11.827793324019694,-0.806267599318419
2026-03-20 17:34:00,2517.4202743218802,29.927755727403735,-11.152951543960626,-0.7105192980653844
2026-03-20 17:35:00,2511.8954438552305,30.004454487813604,-14.074465038323979,-1.0592378112022713
2026-03-20 17:36:00,2505.986388886219,30.08631158999366,-15.175044390777657,-1.1723354956141252
2026-03-20 17:37:00,2500.0271045439745,30.168850083190776,-14.997870913754014,-1.123349095626114
2026-03-20 17:38:00,2494.269374494889,30.24851892808586,-16.206647346924,-1.246006777411642
2026-03-20 17:39:00,2488.048167441646,30.33463460340308,-18.42946647559529,-1.4848994805310185
2026-03-20 17:40:00,2481.229563416151,30.428993616366075,-16.77399850686197,-1.2399619042858916
2026-03-20 17:41:00,2475.3761263661827,30.509880041425415,-13.392999191453782,-0.8052858094975954
2026-03-20 17:42:00,2470.495984987724,30.577283190400994,-15.977278002752428,-1.1019632397295003
2026-03-20 17:43:00,2464.832291815719,30.655590764407883,-16.495719657017617,-1.1400134510721278
2026-03-20 17:44:00,2459.091655426815,30.73493639786525,-15.789627011083212,-1.0300390021243808
2026-03-20 17:45:00,2453.9859605559304,30.805465271588012,-19.284124847593375,-1.4258424164840737
2026-03-20 17:46:00,2448.345865649024,30.88327776854122,-19.180926396941686,-1.3716147181994527
2026-03-20 17:47:00,2442.3312198436433,30.966319652703678,-21.548607171432195,-1.6103043084562236
2026-03-20 17:48:00,2434.9454067223396,31.068426811820913,-22.157396655495177,-1.6246688927847022
2026-03-20 17:49:00,2428.267063907385,31.16075224025179,-22.341390395632516,-1.5885346491081576
2026-03-20 17:50:00,2420.9977922522203,31.261293537947182,-21.086337914995966,-1.3941011598217175
2026-03-20 17:51:00,2414.2867082021476,31.354167268935633,-18.801229146405603,-1.100876536542494
2026-03-20 17:52:00,2408.456870996908,31.434788277177113,-21.098264338505032,-1.3310493306786508
2026-03-20 17:53:00,2402.1594475174966,31.521786650847623,-24.35297161672861,-1.6524405368729427
2026-03-20 17:54:00,2395.4702230897383,31.61421578839332,-22.53371150991461,-1.3965948806176898
2026-03-20 17:55:00,2387.8054521823215,31.720298926449956,-25.913454959538285,-1.7181782115969604
2026-03-20 17:56:00,2379.793839127089,31.831235892499496,-25.245093446786996,-1.58277682959461
2026-03-20 17:57:00,2371.9836691916207,31.939347769248123,-25.637485452291003,-1.5698069084216646
2026-03-20 17:58:00,2365.269739378108,32.0321706574574,-24.79741246669073,-1.4314855233402652
2026-03-20 17:59:00,2358.2487989015676,32.12936114098147,-25.955517365550804,-1.5060979677346495
2026-03-20 18:00:00,2351.155504183117,32.227349158963186,-29.236149118739377,-1.7859171366197255
2026-03-20 18:01:00,2343.9530032120806,32.326751902725825,-24.56305799189977,-1.2574280016119423
2026-03-20 18:02:00,2337.8520735217,32.41076830493836,-21.93431524049538,-0.9701043640076324
2026-03-20 18:03:00,2331.4940987175096,32.498322504455984,-21.282489292262653,-0.8881202913409763
2026-03-20 18:04:00,2325.404048935947,32.58218541148401,-22.381619137578127,-0.9795963697991096
2026-03-20 18:05:00,2319.4303472193087,32.66443771521738,-25.173071774496748,-1.2329825397951164
2026-03-20 18:06:00,2313.294299377955,32.748925131717456,-23.06853583969496,-0.9982861967826343
2026-03-20 18:07:00,2307.484057457107,32.82888325886086,-23.808674507305113,-1.0504993379490988
2026-03-20 18:08:00,2301.279571820025,32.91424412623718,-24.907997898943904,-1.1353785457295256
2026-03-20 18:09:00,2294.4435334630725,33.00846911987081,-24.720272800012026,-1.0917055374602074
2026-03-20 18:10:00,2287.8396503941885,33.09940069542911,-26.29103819674947,-1.219849863373809
2026-03-20 18:11:00,2281.4155886804,33.18780172329356,-27.516636897358694,-1.3079167062246058
2026-03-20 18:12:00,2275.101554010476,33.27465889752,-28.403628300804485,-1.357966594444788
2026-03-20 18:13:00,2269.749663158146,33.34811544449896,-31.612821895524576,-1.624173546198404
2026-03-20 18:14:00,2264.028573298324,33.426652700719195,-34.14504640370251,-1.803213995000554
2026-03-20 18:15:00,2258.1374254636353,33.50749850980314,-32.270158582796284,-1.5588711952856769
2026-03-20 18:16:00,2252.0770669954245,33.5907193380132,-33.901323192055315,-1.6539344063311117
2026-03-20 18:17:00,2244.63612403389,33.69307806515206,-35.537777107466354,-1.7392535018563828
2026-03-20 18:18:00,2237.977857340616,33.78455452997534,-34.01609304880094,-1.5400278783978631
2026-03-20 18:19:00,2231.4586188760472,33.874190111041656,-32.495730634422216,-1.3595427648266687
2026-03-20 18:20:00,2224.6610591845965,33.96770921000848,-31.683747335366206,-1.2528125767614
2026-03-20 18:21:00,2217.875942552656,34.061056708506655,-29.718662842376034,-1.055269468580263
2026-03-20 18:22:00,2211.7777899980983,34.144776537498736,-31.307535611634194,-1.1674514068516038
2026-03-20 18:23:00,2205.7060944951113,34.228121766192544,-34.59568004650464,-1.417013198756745
2026-03-20 18:24:00,2200.061684669996,34.30534653179334,-33.59348328223405,-1.2920641541031106
2026-03-20 18:25:00,2193.2305117171236,34.39913429361751,-39.38195464631008,-1.7375486738097476
2026-03-20 18:26:00,2184.1016715404594,34.524842912249966,-34.67278850113598,-1.2881842844178089
2026-03-20 18:27:00,2175.4388522996096,34.64422311034828,-32.01299352841488,-1.0401056544960336
2026-03-20 18:28:00,2168.2832873918865,34.742632813224645,-28.865863200077,-0.7650425487739795
2026-03-20 18:29:00,2162.3871990285234,34.82353321084122,-25.17487542930121,-0.4541875113229717
2026-03-20 18:30:00,2157.6534403490177,34.888380751180065,-23.38317796166666,-0.30251864735930434
2026-03-20 18:31:00,2152.987838249862,34.95232003898135,-21.91301920810929,-0.1781564519521609
2026-03-20 18:32:00,2149.0294472879687,35.00639329028099,-22.33033453203643,-0.21103109726395947
2026-03-20 18:33:00,2144.648663010215,35.0662941511402,-25.6311098262604,-0.4859613944784168
2026-03-20 18:34:00,2140.644520288977,35.12094934792805,-26.87230736762467,-0.5850003420993963
2026-03-20 18:35:00,2136.1952455151886,35.18175798095327,-22.494688888585188,-0.204406797206304
2026-03-20 18:36:00,2132.0833388579176,35.23804056161459,-19.972867418991882,0.014539181309912505
2026-03-20 18:37:00,2128.3815082543006,35.28870950756936,-18.018367410673818,0.18413202100963103
2026-03-20 18:38:00,2125.1835437327654,35.33240548910875,-20.24029539669118,-0.012597466933831555
2026-03-20 18:39:00,2121.6455566125833,35.3808126978051,-21.145698932230516,-0.09266255484932927
2026-03-20 18:40:00,2117.8430934065123,35.432873290810406,-20.944324131509347,-0.0737194161290155
2026-03-20 18:41:00,2114.054328209324,35.48471650623573,-20.9375838975202,-0.07237295603505221
2026-03-20 18:42:00,2110.293096400756,35.53607087129359,-22.910607948513643,-0.25168470882221894
2026-03-20 18:43:00,2106.5468275318617,35.58723542517207,-19.532187659670853,0.06215471604193741
2026-03-20 18:44:00,2103.5368055384893,35.62822561187545,-17.952960557800907,0.20844854021737502
2026-03-20 18:45:00,2100.622664090579,35.66786813047443,-12.881232433586774,0.6826400432945469
2026-03-20 18:46:00,2098.485981117073,35.696747129961366,-14.421619130941508,0.527262999793993
2026-03-20 18:47:00,2095.81905054762,35.73298969035926,-17.744162893633074,0.20455214695175866
2026-03-20 18:48:00,2092.770801946092,35.77447060060429,-13.739967153223915,0.5869522680115806
2026-03-20 18:49:00,2090.331482296958,35.80760465310355,-10.044861151713121,0.9362961911732731
2026-03-20 18:50:00,2088.7279425825845,35.82919793277526,-11.446264109455115,0.783317909602316
2026-03-20 18:51:00,2086.7336244938097,35.85620169555079,-10.306102363188074,0.8815938969042059
2026-03-20 18:52:00,2085.2801825323963,35.87572711148567,-13.035189814349906,0.6003311022619111
2026-03-20 18:53:00,2083.3779679735817,35.90148920992593,-13.735919365375594,0.5235443347549552
2026-03-20 18:54:00,2081.478568127795,35.92711984448592,-13.462442867403297,0.543920185114924
2026-03-20 18:55:00,2079.6080637030905,35.95239796705677,-14.319242105508238,0.4517309570419428
2026-03-20 18:56:00,2077.6246833480645,35.97918015567259,-13.930449796871471,0.4852923676052027
2026-03-20 18:57:00,2075.703910150963,36.00512500119427,-15.99108298372903,0.2712249353348654
2026-03-20 18:58:00,2073.5788999262163,36.033974869931214,-17.526984688879566,0.11176859670654371
2026-03-20 18:59:00,2071.202807288737,36.066301534941914,-15.628785297279137,0.3060534166581644
2026-03-20 19:00:00,2069.166206664278,36.09395118505004,-15.087371294444893,0.3589681440750193
2026-03-20 19:01:00,2067.5429042145443,36.11583604844989,-17.914923088912474,0.05863474634037701
2026-03-20 19:02:00,2065.4738818762353,36.14399533712045,-15.546774090542385,0.30869754868545307
2026-03-20 19:03:00,2063.2146600752776,36.17505062378864,-14.962090983287453,0.36778116283168294
2026-03-20 19:04:00,2061.694081075081,36.195698770591335,-16.000379983674065,0.2517738349893021
2026-03-20 19:05:00,2059.866569724518,36.22072229114315,-13.869639046018165,0.48081823967619725
2026-03-20 19:06:00,2058.551087894925,36.23861823017921,-10.5582887233777,0.8378111104767592
2026-03-20 19:07:00,2057.3697517972214,36.25476712364022,-11.627172862901716,0.7062232419342488
2026-03-20 19:08:00,2055.95588149834,36.27416095376303,-10.859223468917662,0.7805714932524179
2026-03-20 19:09:00,2054.3355530850195,36.29653963191616,-13.997709713012227,0.42005167625298434
2026-03-20 19:10:00,2052.8678475685065,36.316549194344844,-14.069283448278838,0.40713619833688297
2026-03-20 19:11:00,2051.6058126748057,36.33362808851542,-13.877432863078866,0.4240521959762055
2026-03-20 19:12:00,2050.245250279801,36.35219389513081,-12.683979980231015,0.5547665326026922
2026-03-20 19:13:00,2049.090082627164,36.36792520862254,-11.648620837418093,0.6660950844227636
2026-03-20 19:14:00,2047.6532379297182,36.387738780521,-8.11795176643409,1.0630264333552513
2026-03-20 19:15:00,2046.662610778864,36.40139978257724,-5.91976476405398,1.2935203419103591
2026-03-20 19:16:00,2046.0864175683012,36.40927241711362,-7.85730131791297,1.0383812979837554
2026-03-20 19:17:00,2045.4096237704175,36.41847244564716,-3.3957109502289313,1.5265300339987444
2026-03-20 19:18:00,2045.6733296188959,36.414532715442384,-1.133025915244616,1.7323597886508928
2026-03-20 19:19:00,2046.1376173500155,36.407865198005425,-0.5030564975704692,1.7355173842850098
2026-03-20 19:20:00,2046.431755978182,36.403655554171515,2.5950209525390164,2.004785188751711
2026-03-20 19:21:00,2047.382849591993,36.39022997113015,2.310373667528438,1.8795588275129218
2026-03-20 19:22:00,2048.3825334471385,36.37609265806484,-1.576068899987149,1.3984954835032244
2026-03-20 19:23:00,2048.9472772103704,36.367967878886624,-3.9070683488234863,1.1206059834220499
2026-03-20 19:24:00,2049.5830267442543,36.35870657107322,-3.159988226188034,1.171766058439861
2026-03-20 19:25:00,2050.051341347216,36.351866874533236,-4.265282304527318,1.032473212705245
2026-03-20 19:26:00,2050.4905679407434,36.34538108168339,-3.553669407167945,1.0835568745056148
