time,open,high,low,close,volume
2026-02-27 23:30:00,5262.290000,5262.490000,5260.970000,5261.980000,301
2026-02-27 23:35:00,5262.030000,5270.840000,5260.550000,5270.570000,621
2026-02-27 23:40:00,5270.500000,5276.170000,5270.480000,5274.550000,668
2026-02-27 23:45:00,5274.470000,5279.060000,5272.150000,5277.920000,534
2026-02-27 23:50:00,5277.900000,5280.820000,5276.960000,5279.740000,604
2026-02-27 23:55:00,5279.610000,5280.400000,5276.240000,5278.300000,591
2026-03-02 01:00:00,5288.160000,5379.480000,5288.160000,5356.560000,1584
2026-03-02 01:05:00,5356.530000,5374.420000,5329.070000,5350.580000,1769
2026-03-02 01:10:00,5350.440000,5357.600000,5341.610000,5348.160000,1561
2026-03-02 01:15:00,5347.580000,5358.350000,5343.680000,5347.380000,1359
2026-03-02 01:20:00,5347.420000,5355.950000,5343.260000,5351.020000,1273
2026-03-02 01:25:00,5350.740000,5356.970000,5349.890000,5355.420000,1282
2026-03-02 01:30:00,5355.190000,5370.260000,5353.220000,5367.020000,1359
2026-03-02 01:35:00,5366.970000,5380.250000,5363.600000,5376.940000,1298
2026-03-02 01:40:00,5376.950000,5393.450000,5374.820000,5382.140000,1617
2026-03-02 01:45:00,5382.120000,5387.430000,5373.700000,5387.290000,1484
2026-03-02 01:50:00,5387.270000,5390.180000,5381.630000,5388.680000,1202
2026-03-02 01:55:00,5388.670000,5390.150000,5378.030000,5386.800000,1399
2026-03-02 02:00:00,5386.840000,5387.920000,5366.520000,5375.500000,1729
2026-03-02 02:05:00,5376.140000,5379.760000,5364.390000,5367.610000,1524
2026-03-02 02:10:00,5367.680000,5378.100000,5367.210000,5376.130000,1454
2026-03-02 02:15:00,5376.210000,5376.210000,5359.080000,5359.920000,1441
2026-03-02 02:20:00,5360.010000,5365.620000,5349.570000,5363.430000,1494
2026-03-02 02:25:00,5363.290000,5366.130000,5353.030000,5364.700000,1363
2026-03-02 02:30:00,5364.680000,5373.410000,5359.370000,5368.740000,1318
2026-03-02 02:35:00,5368.740000,5373.230000,5365.550000,5372.200000,1117
2026-03-02 02:40:00,5372.240000,5372.540000,5362.120000,5365.330000,1049
2026-03-02 02:45:00,5365.440000,5366.210000,5361.400000,5364.720000,1083
2026-03-02 02:50:00,5364.730000,5365.300000,5342.460000,5345.260000,1440
2026-03-02 02:55:00,5345.250000,5355.110000,5340.990000,5347.430000,1342
2026-03-02 03:00:00,5347.330000,5347.330000,5316.030000,5329.730000,1852
2026-03-02 03:05:00,5329.570000,5335.670000,5318.020000,5327.200000,1668
2026-03-02 03:10:00,5327.190000,5343.100000,5325.740000,5340.260000,1616
2026-03-02 03:15:00,5340.200000,5346.100000,5331.660000,5332.540000,1633
2026-03-02 03:20:00,5332.490000,5336.500000,5318.980000,5323.180000,1663
2026-03-02 03:25:00,5322.950000,5330.680000,5303.250000,5307.540000,1614
2026-03-02 03:30:00,5307.300000,5327.810000,5305.420000,5325.590000,1711
2026-03-02 03:35:00,5325.640000,5334.650000,5322.600000,5334.390000,1496
2026-03-02 03:40:00,5334.370000,5339.180000,5328.110000,5334.080000,1480
2026-03-02 03:45:00,5333.380000,5338.200000,5327.060000,5330.760000,1426
2026-03-02 03:50:00,5330.730000,5337.230000,5326.130000,5337.190000,1421
2026-03-02 03:55:00,5337.090000,5337.740000,5321.600000,5324.950000,1505
2026-03-02 04:00:00,5324.930000,5331.700000,5319.800000,5323.280000,1398
2026-03-02 04:05:00,5323.320000,5328.920000,5316.900000,5327.510000,1429
2026-03-02 04:10:00,5327.550000,5335.520000,5323.520000,5327.720000,1305
2026-03-02 04:15:00,5328.290000,5334.340000,5326.450000,5327.580000,1098
2026-03-02 04:20:00,5327.600000,5336.200000,5326.400000,5332.930000,1075
2026-03-02 04:25:00,5332.810000,5333.360000,5326.540000,5331.390000,921
2026-03-02 04:30:00,5330.710000,5334.610000,5328.650000,5334.550000,1132
2026-03-02 04:35:00,5334.410000,5342.870000,5331.770000,5339.010000,1184
2026-03-02 04:40:00,5339.020000,5351.520000,5338.140000,5351.050000,1264
2026-03-02 04:45:00,5350.800000,5351.690000,5343.210000,5346.100000,1195
2026-03-02 04:50:00,5346.130000,5347.870000,5340.970000,5344.820000,1038
2026-03-02 04:55:00,5344.830000,5348.980000,5342.740000,5346.500000,1018
2026-03-02 05:00:00,5346.570000,5355.080000,5344.300000,5352.980000,1177
2026-03-02 05:05:00,5353.030000,5355.860000,5351.190000,5352.040000,1035
2026-03-02 05:10:00,5352.060000,5357.430000,5349.860000,5355.150000,1063
2026-03-02 05:15:00,5355.140000,5359.010000,5349.930000,5358.750000,1116
2026-03-02 05:20:00,5358.750000,5359.430000,5354.560000,5356.940000,1002
2026-03-02 05:25:00,5356.920000,5358.810000,5354.330000,5355.710000,982
2026-03-02 05:30:00,5355.670000,5360.510000,5353.640000,5358.560000,897
2026-03-02 05:35:00,5358.580000,5364.870000,5357.710000,5363.920000,791
2026-03-02 05:40:00,5363.910000,5364.470000,5359.000000,5362.120000,813
2026-03-02 05:45:00,5362.210000,5364.480000,5359.740000,5362.490000,716
2026-03-02 05:50:00,5362.430000,5364.120000,5360.660000,5363.220000,608
2026-03-02 05:55:00,5363.170000,5366.730000,5362.150000,5366.320000,786
2026-03-02 06:00:00,5366.340000,5367.040000,5360.360000,5360.360000,715
2026-03-02 06:05:00,5360.160000,5363.630000,5355.640000,5357.110000,892
2026-03-02 06:10:00,5357.230000,5362.250000,5356.160000,5356.160000,690
2026-03-02 06:15:00,5356.170000,5365.010000,5355.900000,5364.670000,661
2026-03-02 06:20:00,5364.720000,5366.150000,5362.920000,5364.160000,748
2026-03-02 06:25:00,5364.150000,5365.660000,5363.020000,5363.550000,684
2026-03-02 06:30:00,5363.560000,5364.520000,5359.160000,5361.020000,682
2026-03-02 06:35:00,5360.960000,5360.960000,5343.490000,5350.400000,975
2026-03-02 06:40:00,5350.420000,5355.080000,5347.050000,5354.190000,885
2026-03-02 06:45:00,5354.180000,5355.510000,5350.880000,5353.650000,727
2026-03-02 06:50:00,5353.670000,5358.430000,5352.580000,5358.320000,615
2026-03-02 06:55:00,5358.270000,5358.330000,5355.430000,5355.950000,595
2026-03-02 07:00:00,5355.930000,5355.930000,5349.430000,5350.960000,812
2026-03-02 07:05:00,5350.970000,5351.310000,5347.180000,5347.470000,777
2026-03-02 07:10:00,5347.480000,5354.760000,5346.300000,5350.250000,850
2026-03-02 07:15:00,5350.230000,5350.420000,5341.000000,5349.210000,861
2026-03-02 07:20:00,5349.340000,5351.580000,5348.020000,5349.780000,666
2026-03-02 07:25:00,5349.790000,5354.160000,5349.690000,5350.810000,620
2026-03-02 07:30:00,5350.820000,5358.400000,5348.770000,5354.930000,1136
2026-03-02 07:35:00,5354.940000,5359.120000,5353.300000,5358.410000,1030
2026-03-02 07:40:00,5358.370000,5363.630000,5357.090000,5360.590000,1008
2026-03-02 07:45:00,5360.570000,5365.030000,5359.260000,5363.350000,885
2026-03-02 07:50:00,5363.360000,5366.080000,5362.640000,5363.110000,887
2026-03-02 07:55:00,5363.130000,5366.250000,5361.630000,5366.050000,897
2026-03-02 08:00:00,5366.060000,5366.640000,5363.690000,5365.280000,782
2026-03-02 08:05:00,5365.290000,5379.930000,5364.400000,5376.080000,1081
2026-03-02 08:10:00,5376.090000,5380.050000,5373.670000,5375.280000,1053
2026-03-02 08:15:00,5375.260000,5378.580000,5373.720000,5377.700000,1008
2026-03-02 08:20:00,5377.730000,5379.350000,5376.990000,5378.980000,905
2026-03-02 08:25:00,5378.920000,5381.690000,5377.240000,5380.660000,898
2026-03-02 08:30:00,5380.730000,5382.280000,5374.720000,5378.830000,1023
2026-03-02 08:35:00,5378.750000,5382.920000,5374.610000,5378.030000,1190
2026-03-02 08:40:00,5378.040000,5378.770000,5374.290000,5375.610000,894
2026-03-02 08:45:00,5375.620000,5387.180000,5375.620000,5384.610000,954
2026-03-02 08:50:00,5384.710000,5387.430000,5382.250000,5386.060000,927
2026-03-02 08:55:00,5386.110000,5389.780000,5384.670000,5387.580000,1004
2026-03-02 09:00:00,5387.610000,5390.180000,5384.920000,5388.410000,998
2026-03-02 09:05:00,5388.510000,5400.740000,5388.070000,5400.740000,1184
2026-03-02 09:10:00,5400.800000,5406.920000,5396.420000,5406.070000,1248
2026-03-02 09:15:00,5406.170000,5418.610000,5404.550000,5417.370000,1342
2026-03-02 09:20:00,5417.490000,5419.270000,5413.320000,5413.770000,1204
2026-03-02 09:25:00,5413.830000,5417.460000,5409.140000,5409.140000,989
2026-03-02 09:30:00,5408.620000,5411.380000,5407.170000,5409.260000,1139
2026-03-02 09:35:00,5409.250000,5411.730000,5403.670000,5405.700000,1078
2026-03-02 09:40:00,5405.700000,5407.840000,5402.380000,5403.260000,914
2026-03-02 09:45:00,5403.220000,5414.550000,5403.000000,5411.500000,1043
2026-03-02 09:50:00,5410.760000,5411.800000,5405.230000,5407.730000,944
2026-03-02 09:55:00,5407.620000,5408.660000,5402.660000,5408.510000,996
2026-03-02 10:00:00,5408.500000,5411.800000,5402.740000,5405.290000,1276
2026-03-02 10:05:00,5405.540000,5412.590000,5403.910000,5412.210000,1160
2026-03-02 10:10:00,5412.360000,5413.040000,5406.720000,5409.670000,1153
2026-03-02 10:15:00,5409.670000,5411.020000,5402.390000,5405.460000,1215
2026-03-02 10:20:00,5405.390000,5407.720000,5402.560000,5405.720000,1138
2026-03-02 10:25:00,5405.670000,5416.060000,5404.960000,5415.780000,1115
2026-03-02 10:30:00,5415.790000,5416.740000,5409.470000,5413.940000,1069
2026-03-02 10:35:00,5413.970000,5414.390000,5408.490000,5409.090000,959
2026-03-02 10:40:00,5409.060000,5410.280000,5396.910000,5401.790000,1208
2026-03-02 10:45:00,5401.640000,5411.090000,5399.570000,5409.450000,1087
2026-03-02 10:50:00,5409.680000,5409.940000,5399.660000,5400.480000,1127
2026-03-02 10:55:00,5400.410000,5400.520000,5391.240000,5394.150000,1110
2026-03-02 11:00:00,5394.250000,5396.930000,5390.870000,5392.670000,1220
2026-03-02 11:05:00,5392.480000,5400.120000,5392.360000,5397.640000,1141
2026-03-02 11:10:00,5397.680000,5398.190000,5389.650000,5394.580000,1029
2026-03-02 11:15:00,5394.600000,5398.640000,5391.210000,5391.490000,969
2026-03-02 11:20:00,5391.510000,5396.400000,5386.110000,5396.330000,971
