entry_idx,exit_idx,pnl,mae,mfe
42970,42973,-4.149999999999636,7.399999999999636,5.850000000000364
42977,42980,-8.159999999999854,16.219999999999345,2.7700000000004366
43008,43013,12.860000000000582,8.920000000000073,22.860000000000582
43115,43117,-8.300000000000182,9.079999999999927,5.599999999999454
43157,43159,-9.75,13.970000000000255,2.3499999999994543
43168,43169,-10.0,11.55999999999949,3.1700000000000728
43241,43243,-5.229999999999563,12.80999999999949,4.770000000000437
43246,43248,-7.300000000000182,18.19000000000051,3.800000000000182
43386,43393,-4.799999999999272,9.4399999999996,5.200000000000728
43458,43459,-10.0,10.63000000000011,5.229999999999563
43461,43465,37.840000000000146,5.619999999999891,47.840000000000146
43486,43487,-10.0,13.069999999999709,3.3900000000003274
43543,43550,3.4700000000002547,10.44000000000051,13.470000000000255
43607,43610,-8.670000000000073,12.890000000000327,1.3299999999999272
43668,43678,0.47000000000025466,9.239999999999782,10.470000000000255
43883,43894,3.1700000000000728,11.859999999999673,13.170000000000073
44027,44037,-3.75,10.090000000000146,6.25
44193,44196,3.339999999999236,10.829999999999927,13.339999999999236
44297,44300,-8.639999999999418,9.699999999999818,4.75
44389,44390,-10.0,24.970000000000255,1.0499999999992724
44394,44396,16.38000000000011,19.650000000000546,28.56999999999971
44398,44399,-10.0,11.970000000000255,5.5600000000004
44525,44526,-10.0,22.25999999999931,13.460000000000036
44626,44637,12.889999999999418,7.920000000000073,22.889999999999418
44661,44663,-9.270000000000437,16.650000000000546,0.7299999999995634
44705,44707,-6.789999999999964,12.69000000000051,5.649999999999636
44711,44714,-4.099999999999454,12.75,5.900000000000546
44728,44731,-8.4399999999996,12.849999999999454,3.3300000000008367
44733,44739,-3.4200000000000728,9.539999999999964,6.579999999999927
44776,44783,-9.009999999999309,11.739999999999782,4.360000000000582
44911,44913,-9.550000000000182,12.220000000000255,1.069999999999709
44959,44964,-5.779999999999745,10.159999999999854,4.660000000000764
44969,44974,21.779999999999745,11.819999999999709,31.779999999999745
45015,45019,4.150000000000546,11.409999999999854,14.150000000000546
45024,45025,-10.0,12.359999999999673,0.6100000000005821
45028,45032,23.269999999999527,9.5,40.849999999999454
45161,45166,-4.239999999999782,8.699999999999818,5.760000000000218
45227,45230,17.550000000000182,15.0,27.550000000000182
45233,45234,-10.0,14.479999999999563,0.47000000000025466
45293,45295,-7.940000000000509,9.970000000000255,2.369999999999891
45303,45313,16.8700000000008,8.489999999999782,26.8700000000008
45437,45445,17.200000000000728,12.839999999999236,27.36999999999989
45448,45450,-9.470000000000255,14.769999999999527,0.5799999999999272
45492,45495,-0.43000000000029104,11.020000000000437,9.569999999999709
